Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Biogroup	Alternative Name	Species	Disease	Comment	Bio Project ID	Project ID	Sample ID	Secondary Sample ID	O Serotype	Contact Name	Date Entered	Release Date	Barcode	Status	Coverage	Version	N50	Length	Species	Contig Number	No. N's	Assembly Barcode
YER_AA4290AA	Yp3815	SRR6366767;ILLUMINA;Paired;;SRX3462473	Food	Plant	Polygenis	1971				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161966	SRS2750615			2019-02-11	2018-12-13	YER_AA4290AA	Assembled	89	4	44998	4633028	Yersinia pestis;100.0%	211	47318	YER_DA1496AA_AS
YER_AA4291AA	Yp3811	SRR6366768;ILLUMINA;Paired;;SRX3462472	Food	Plant	Necromys lasiurus	1971				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161963	SRS2750599			2019-02-11	2018-12-13	YER_AA4291AA	Assembled	79	4	45026	4606643	Yersinia pestis;100.0%	213	27898	YER_DA1495AA_AS
YER_AA4292AA	Yp3812	SRR6366769;ILLUMINA;Paired;;SRX3462471	Food	Plant	Necromys lasiurus	1971				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161964	SRS2750609			2019-02-11	2018-12-13	YER_AA4292AA	Assembled	42	4	37692	4638032	Yersinia pestis;100.0%	232	34021	YER_DA1494AA_AS
YER_AA4293AA	Yp3809	SRR6366770;ILLUMINA;Paired;;SRX3462470	Food	Plant	Polygenis	1971				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161961	SRS2750597			2019-02-11	2018-12-13	YER_AA4293AA	Assembled	125	4	45158	4608192	Yersinia pestis;100.0%	218	28285	YER_DA1493AA_AS
YER_AA4294AA	Yp3810	SRR6366771;ILLUMINA;Paired;;SRX3462469	Food	Plant	Necromys lasiurus	1971				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161962	SRS2750640			2019-02-11	2018-12-13	YER_AA4294AA	Assembled	74	4	39368	4534753	Yersinia pestis;100.0%	215	27886	YER_DA1492AA_AS
YER_AA4295AA	Yp3807	SRR6366772;ILLUMINA;Paired;;SRX3462468	Food	Plant	Polygenis	1971				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161959	SRS2750606			2019-02-11	2018-12-13	YER_AA4295AA	Assembled	128	4	45202	4631577	Yersinia pestis;100.0%	217	106640	YER_DA1491AA_AS
YER_AA4296AA	Yp3808	SRR6366773;ILLUMINA;Paired;;SRX3462467	Food	Plant	Necromys lasiurus	1971				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161960	SRS2750598			2019-02-11	2018-12-13	YER_AA4296AA	Assembled	105	4	44576	4578901	Yersinia pestis;100.0%	212	91533	YER_DA1490AA_AS
YER_AA4297AA	Yp3286	SRR6366774;ILLUMINA;Paired;;SRX3462466	Human	Human	Homo sapiens	1968				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161663	SRS2750600			2019-02-11	2018-12-13	YER_AA4297AA	Failed QC	15	4	39929	4610155	Yersinia pestis;100.0%	211	328641	YER_DA1489AA_AS
YER_AA4298AA	Yp3287	SRR6366775;ILLUMINA;Paired;;SRX3462465	Human	Human	Homo sapiens	1968				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161664	SRS2750593			2019-02-11	2018-12-13	YER_AA4298AA	Assembled	119	4	45280	4597009	Yersinia pestis;100.0%	217	29716	YER_DA1488AA_AS
YER_AA4299AA	Yp3290	SRR6366776;ILLUMINA;Paired;;SRX3462464	Food	Plant	Thrichomys	1968				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161665	SRS2750592			2019-02-11	2018-12-13	YER_AA4299AA	Failed QC	11	4	36456	4594190	Yersinia pestis;100.0%	211	731771	YER_DA1487AA_AS
YER_AA4300AA	Yp3291	SRR6366777;ILLUMINA;Paired;;SRX3462463	Food	Plant	Thrichomys	1968				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161666	SRS2750603			2019-02-11	2018-12-13	YER_AA4300AA	Assembled	83	4	39368	4544840	Yersinia pestis;100.0%	229	28901	YER_DA1486AA_AS
YER_AA4301AA	Yp3276	SRR6366778;ILLUMINA;Paired;;SRX3462462	Human	Human	Homo sapiens	1968				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161659	SRS2750613			2019-02-11	2018-12-13	YER_AA4301AA	Assembled	15	4	36183	4549687	Yersinia pestis;100.0%	215	186771	YER_DA1485AA_AS
YER_AA4302AA	Yp3277	SRR6366779;ILLUMINA;Paired;;SRX3462461	Food	Plant	Polygenis	1968				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161660	SRS2750590			2019-02-11	2018-12-13	YER_AA4302AA	Assembled	89	4	42244	4582017	Yersinia pestis;100.0%	211	27692	YER_DA1484AA_AS
YER_AA4303AA	Yp3278	SRR6366780;ILLUMINA;Paired;;SRX3462460	Food	Plant	Polygenis	1968				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161661	SRS2750589			2019-02-11	2018-12-13	YER_AA4303AA	Assembled	93	4	42234	4571093	Yersinia pestis;100.0%	215	35876	YER_DA1483AA_AS
YER_AA4304AA	Yp3285	SRR6366781;ILLUMINA;Paired;;SRX3462459	Human	Human	Homo sapiens	1968				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161662	SRS2750594			2019-02-11	2018-12-13	YER_AA4304AA	Assembled	37	4	37522	4569144	Yersinia pestis;100.0%	202	103824	YER_DA1482AA_AS
YER_AA4305AA	Yp3292	SRR6366782;ILLUMINA;Paired;;SRX3462458	Food	Plant	Cerradomys subflavus	1969				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161667	SRS2750586			2019-02-11	2018-12-13	YER_AA4305AA	Assembled	96	4	40710	4642226	Yersinia pestis;100.0%	224	54488	YER_DA1481AA_AS
YER_AA4306AA	Yp3296	SRR6366783;ILLUMINA;Paired;;SRX3462457	Food	Plant	Polygenis	1969				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161668	SRS2750588			2019-02-11	2018-12-13	YER_AA4306AA	Failed QC	14	4	36954	4616334	Yersinia pestis;100.0%	219	234103	YER_DA1480AA_AS
YER_AA4307AA	Yp3413	SRR6366784;ILLUMINA;Paired;;SRX3462456	Food	Plant	Polygenis	1972				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161718	SRS2750587			2019-02-11	2018-12-13	YER_AA4307AA	Assembled	115	4	44350	4645334	Yersinia pestis;100.0%	226	152987	YER_DA1479AA_AS
YER_AA4308AA	Yp3412	SRR6366785;ILLUMINA;Paired;;SRX3462455	Food	Plant	Polygenis	1972				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161717	SRS2750585			2019-02-11	2018-12-13	YER_AA4308AA	Assembled	82	4	45283	4634919	Yersinia pestis;100.0%	212	49561	YER_DA1478AA_AS
YER_AA4309AA	Yp3399	SRR6366786;ILLUMINA;Paired;;SRX3462454	Human	Human	Homo sapiens	1971				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161710	SRS2750595			2019-02-11	2018-12-13	YER_AA4309AA	Assembled	93	4	43825	4565106	Yersinia pestis;100.0%	223	37373	YER_DA1477AA_AS
YER_AA4310AA	Yp3398	SRR6366787;ILLUMINA;Paired;;SRX3462453	Human	Human	Homo sapiens	1971				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161709	SRS2750580			2019-02-11	2018-12-13	YER_AA4310AA	Assembled	108	4	44576	4610919	Yersinia pestis;100.0%	216	18133	YER_DA1476AA_AS
YER_AA4311AA	Yp3404	SRR6366788;ILLUMINA;Paired;;SRX3462452	Human	Human	Homo sapiens	1972				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161712	SRS2750660			2019-02-11	2018-12-13	YER_AA4311AA	Assembled	89	4	45221	4628593	Yersinia pestis;100.0%	221	100335	YER_DA1475AA_AS
YER_AA4312AA	Yp3400	SRR6366789;ILLUMINA;Paired;;SRX3462451	Human	Human	Homo sapiens	1971				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161711	SRS2750611			2019-02-11	2018-12-13	YER_AA4312AA	Assembled	76	4	42245	4519882	Yersinia pestis;100.0%	222	31747	YER_DA1474AA_AS
YER_AA4313AA	Yp3406	SRR6366790;ILLUMINA;Paired;;SRX3462450	Human	Human	Homo sapiens	1972				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161714	SRS2750578			2019-02-11	2018-12-13	YER_AA4313AA	Assembled	78	4	39571	4544010	Yersinia pestis;100.0%	220	77202	YER_DA1473AA_AS
YER_AA4314AA	Yp3405	SRR6366791;ILLUMINA;Paired;;SRX3462449	Human	Human	Homo sapiens	1972				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161713	SRS2750577			2019-02-11	2018-12-13	YER_AA4314AA	Assembled	69	4	39582	4525534	Yersinia pestis;100.0%	230	39807	YER_DA1472AA_AS
YER_AA4315AA	Yp3411	SRR6366792;ILLUMINA;Paired;;SRX3462448	Food	Plant	Necromys lasiurus	1972				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161716	SRS2750591			2019-02-11	2018-12-13	YER_AA4315AA	Assembled	84	4	39566	4536889	Yersinia pestis;100.0%	220	178226	YER_DA1471AA_AS
YER_AA4316AA	Yp3408	SRR6366793;ILLUMINA;Paired;;SRX3462447	Food	Plant	Polygenis	1972				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161715	SRS2750576			2019-02-11	2018-12-13	YER_AA4316AA	Assembled	69	4	39576	4573760	Yersinia pestis;100.0%	227	34261	YER_DA1470AA_AS
YER_AA4317AA	Yp3535	SRR6366794;ILLUMINA;Paired;;SRX3462446	Human	Human	Homo sapiens	1978				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161803	SRS2750596			2019-02-11	2018-12-13	YER_AA4317AA	Assembled	157	4	46973	4534305	Yersinia pestis;100.0%	208	210622	YER_DA1469AA_AS
YER_AA4318AA	Yp3536	SRR6366795;ILLUMINA;Paired;;SRX3462445	Food	Plant	Calomys callosus	1979				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161804	SRS2750574			2019-02-11	2018-12-13	YER_AA4318AA	Assembled	102	4	43828	4463860	Yersinia pestis;100.0%	217	29613	YER_DA1468AA_AS
YER_AA4319AA	Yp3537	SRR6366796;ILLUMINA;Paired;;SRX3462444	Human	Human	Homo sapiens	1979				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161805	SRS2750619			2019-02-11	2018-12-13	YER_AA4319AA	Assembled	119	4	42242	4625763	Yersinia pestis;100.0%	222	34419	YER_DA1467AA_AS
YER_AA4320AA	Yp3539	SRR6366797;ILLUMINA;Paired;;SRX3462443	Human	Human	Homo sapiens	1979				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161806	SRS2750582			2019-02-11	2018-12-13	YER_AA4320AA	Assembled	73	4	44576	4613767	Yersinia pestis;100.0%	223	214537	YER_DA1466AA_AS
YER_AA4321AA	Yp3531	SRR6366798;ILLUMINA;Paired;;SRX3462442	Wild Animal	Rodent	rodent	1978				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161799	SRS2750572			2019-02-11	2018-12-13	YER_AA4321AA	Assembled	134	4	46147	4620708	Yersinia pestis;100.0%	220	45905	YER_DA1465AA_AS
YER_AA4322AA	Yp3532	SRR6366799;ILLUMINA;Paired;;SRX3462441	Human	Human	Homo sapiens	1978				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161800	SRS2750570			2019-02-11	2018-12-13	YER_AA4322AA	Assembled	107	4	44006	4437046	Yersinia pestis;100.0%	189	24672	YER_DA1464AA_AS
YER_AA4323AA	Yp3533	SRR6366800;ILLUMINA;Paired;;SRX3462440	Human	Human	Homo sapiens	1978				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161801	SRS2750569			2019-02-11	2018-12-13	YER_AA4323AA	Assembled	130	4	45680	4361760	Yersinia pestis;100.0%	211	19534	YER_DA1463AA_AS
YER_AA4324AA	Yp3534	SRR6366801;ILLUMINA;Paired;;SRX3462439	Human	Human	Homo sapiens	1978				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161802	SRS2750575			2019-02-11	2018-12-13	YER_AA4324AA	Assembled	88	4	44006	4616160	Yersinia pestis;100.0%	221	120821	YER_DA1462AA_AS
YER_AA4325AA	Yp3540	SRR6366802;ILLUMINA;Paired;;SRX3462438	Food	Plant	Necromys lasiurus	1979				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161807	SRS2750567			2019-02-11	2018-12-13	YER_AA4325AA	Assembled	119	4	46148	4536049	Yersinia pestis;100.0%	217	28143	YER_DA1461AA_AS
YER_AA4326AA	Yp3541	SRR6366803;ILLUMINA;Paired;;SRX3462437	Food	Plant	Necromys lasiurus	1979				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161808	SRS2750571			2019-02-11	2018-12-13	YER_AA4326AA	Assembled	98	4	44575	4572942	Yersinia pestis;100.0%	224	26615	YER_DA1460AA_AS
YER_AA4327AA	Yp3448	SRR6366804;ILLUMINA;Paired;;SRX3462436	Food	Plant	Cerradomys subflavus	1974				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161730	SRS2750608			2019-02-11	2018-12-13	YER_AA4327AA	Assembled	97	4	45202	4633047	Yersinia pestis;100.0%	210	29694	YER_DA1459AA_AS
YER_AA4328AA	Yp3447	SRR6366805;ILLUMINA;Paired;;SRX3462435	Food	Plant	Necromys lasiurus	1974				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161729	SRS2750568			2019-02-11	2018-12-13	YER_AA4328AA	Assembled	91	4	42802	4645361	Yersinia pestis;100.0%	216	123159	YER_DA1458AA_AS
YER_AA4329AA	Yp3453	SRR6366806;ILLUMINA;Paired;;SRX3462434	Food	Plant	Polygenis	1974				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161732	SRS2750605			2019-02-11	2018-12-13	YER_AA4329AA	Assembled	102	4	44576	4602264	Yersinia pestis;100.0%	222	219708	YER_DA1457AA_AS
YER_AA4330AA	Yp3452	SRR6366807;ILLUMINA;Paired;;SRX3462433	Food	Plant	Polygenis	1974				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161731	SRS2750579			2019-02-11	2018-12-13	YER_AA4330AA	Assembled	137	4	45158	4616752	Yersinia pestis;100.0%	218	32853	YER_DA1456AA_AS
YER_AA4331AA	Yp3455	SRR6366808;ILLUMINA;Paired;;SRX3462432	Food	Plant	Necromys lasiurus	1974				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161734	SRS2750584			2019-02-11	2018-12-13	YER_AA4331AA	Assembled	108	4	45281	4632148	Yersinia pestis;100.0%	213	35857	YER_DA1455AA_AS
YER_AA4332AA	Yp3454	SRR6366809;ILLUMINA;Paired;;SRX3462431	Food	Plant	Necromys lasiurus	1974				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161733	SRS2750632			2019-02-11	2018-12-13	YER_AA4332AA	Assembled	85	4	45025	4455866	Yersinia pestis;100.0%	207	28221	YER_DA1454AA_AS
YER_AA4333AA	Yp3458	SRR6366810;ILLUMINA;Paired;;SRX3462430	Food	Plant	Necromys lasiurus	1974				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161736	SRS2750558			2019-02-11	2018-12-13	YER_AA4333AA	Assembled	153	4	45281	4446262	Yersinia pestis;100.0%	202	27704	YER_DA1453AA_AS
YER_AA4334AA	Yp3457	SRR6366811;ILLUMINA;Paired;;SRX3462429	Human	Human	Homo sapiens	1974				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161735	SRS2750565			2019-02-11	2018-12-13	YER_AA4334AA	Assembled	183	4	42242	4586629	Yersinia pestis;100.0%	223	27497	YER_DA1452AA_AS
YER_AA4335AA	Yp3460	SRR6366812;ILLUMINA;Paired;;SRX3462428	Food	Plant	Necromys lasiurus	1974				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161738	SRS2750564			2019-02-11	2018-12-13	YER_AA4335AA	Assembled	40	4	37720	4636827	Yersinia pestis;100.0%	228	46023	YER_DA1451AA_AS
YER_AA4336AA	Yp3459	SRR6366813;ILLUMINA;Paired;;SRX3462427	Food	Plant	Necromys lasiurus	1974				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161737	SRS2750557			2019-02-11	2018-12-13	YER_AA4336AA	Assembled	98	4	45158	4633186	Yersinia pestis;100.0%	211	108615	YER_DA1450AA_AS
YER_AA4337AA	Yp3947	SRR6366814;ILLUMINA;Paired;;SRX3462426	Food	Plant	Polygenis	1979				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08162018	SRS2750555			2019-02-11	2018-12-13	YER_AA4337AA	Assembled	77	4	39898	4637250	Yersinia pestis;100.0%	211	30522	YER_DA1449AA_AS
YER_AA4338AA	Yp3856	SRR6366815;ILLUMINA;Paired;;SRX3462425	Food	Plant	Polygenis	1974				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08162001	SRS2750566			2019-02-11	2018-12-13	YER_AA4338AA	Assembled	70	4	44577	4644254	Yersinia pestis;100.0%	221	31841	YER_DA1448AA_AS
YER_AA4339AA	Yp3858	SRR6366816;ILLUMINA;Paired;;SRX3462424	Wild Animal	Rodent	Rattus rattus alexandrinus	1974				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08162002	SRS2750581			2019-02-11	2018-12-13	YER_AA4339AA	Assembled	76	4	40710	4626900	Yersinia pestis;100.0%	223	32950	YER_DA1447AA_AS
YER_AA4340AA	Yp3854	SRR6366817;ILLUMINA;Paired;;SRX3462423	Food	Plant	Necromys lasiurus	1974				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161999	SRS2750552			2019-02-11	2018-12-13	YER_AA4340AA	Assembled	91	4	44290	4534035	Yersinia pestis;100.0%	220	30868	YER_DA1446AA_AS
YER_AA4341AA	Yp3855	SRR6366818;ILLUMINA;Paired;;SRX3462422	Food	Plant	Galea spixii wellsi	1974				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08162000	SRS2750553			2019-02-11	2018-12-13	YER_AA4341AA	Assembled	49	4	38101	4641656	Yersinia pestis;100.0%	224	34450	YER_DA1445AA_AS
YER_AA4342AA	Yp3865	SRR6366819;ILLUMINA;Paired;;SRX3462421	Food	Plant	Necromys lasiurus	1974				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08162005	SRS2750561			2019-02-11	2018-12-13	YER_AA4342AA	Assembled	77	4	45038	4643212	Yersinia pestis;100.0%	216	22172	YER_DA1444AA_AS
YER_AA4343AA	Yp3866	SRR6366820;ILLUMINA;Paired;;SRX3462420	Food	Plant	Necromys lasiurus	1974				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08162006	SRS2750551			2019-02-11	2018-12-13	YER_AA4343AA	Assembled	58	4	40017	4525887	Yersinia pestis;100.0%	216	27736	YER_DA1443AA_AS
YER_AA4344AA	Yp3860	SRR6366821;ILLUMINA;Paired;;SRX3462419	Food	Plant	Necromys lasiurus	1974				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08162003	SRS2750550			2019-02-11	2018-12-13	YER_AA4344AA	Assembled	57	4	39299	4507859	Yersinia pestis;100.0%	220	79500	YER_DA1442AA_AS
YER_AA4345AA	Yp3862	SRR6366822;ILLUMINA;Paired;;SRX3462418	Food	Plant	Necromys lasiurus	1974				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08162004	SRS2750549			2019-02-11	2018-12-13	YER_AA4345AA	Assembled	47	4	37434	4522359	Yersinia pestis;100.0%	235	37454	YER_DA1441AA_AS
YER_AA4346AA	Yp3867	SRR6366823;ILLUMINA;Paired;;SRX3462417	Food	Plant	Polygenis	1974				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08162007	SRS2750547			2019-02-11	2018-12-13	YER_AA4346AA	Assembled	97	4	44576	4631682	Yersinia pestis;100.0%	207	100790	YER_DA1440AA_AS
YER_AA4347AA	Yp3872	SRR6366824;ILLUMINA;Paired;;SRX3462416	Food	Plant	Necromys lasiurus	1974				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08162008	SRS2750545			2019-02-11	2018-12-13	YER_AA4347AA	Assembled	46	4	38209	4506132	Yersinia pestis;100.0%	245	30187	YER_DA1439AA_AS
YER_AA4348AA	Yp3935	SRR6366825;ILLUMINA;Paired;;SRX3462415	Food	Plant	Necromys lasiurus	1978				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08162017	SRS2750544			2019-02-11	2018-12-13	YER_AA4348AA	Assembled	38	4	37719	4625997	Yersinia pestis;100.0%	221	31225	YER_DA1438AA_AS
YER_AA4349AA	Yp3684	SRR6366826;ILLUMINA;Paired;;SRX3462414	Food	Plant	Polygenis	1967				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161884	SRS2750559			2019-02-11	2018-12-13	YER_AA4349AA	Assembled	138	4	39368	4381771	Yersinia pestis;100.0%	213	20275	YER_DA1437AA_AS
YER_AA4350AA	Yp3683	SRR6366827;ILLUMINA;Paired;;SRX3462413	Wild Animal	Rodent	Rattus rattus frugivorus	1967				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161883	SRS2750543			2019-02-11	2018-12-13	YER_AA4350AA	Assembled	70	4	44008	4575320	Yersinia pestis;100.0%	222	32650	YER_DA1436AA_AS
YER_AA4351AA	Yp3686	SRR6366828;ILLUMINA;Paired;;SRX3462412	Food	Plant	Polygenis	1967				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161886	SRS2750542			2019-02-11	2018-12-13	YER_AA4351AA	Assembled	87	4	46962	4600964	Yersinia pestis;100.0%	216	95676	YER_DA1435AA_AS
YER_AA4352AA	Yp3685	SRR6366829;ILLUMINA;Paired;;SRX3462411	Food	Plant	Necromys lasiurus	1967				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161885	SRS2750583			2019-02-11	2018-12-13	YER_AA4352AA	Assembled	188	4	44950	4551643	Yersinia pestis;100.0%	212	27413	YER_DA1434AA_AS
YER_AA4353AA	Yp3972	SRR6366830;ILLUMINA;Paired;;SRX3462410	Food	Plant	Cerradomys subflavus	1986				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08162027	SRS2750539			2019-02-11	2018-12-13	YER_AA4353AA	Assembled	43	4	36190	4569231	Yersinia pestis;100.0%	242	36661	YER_DA1433AA_AS
YER_AA4354AA	Yp3974	SRR6366831;ILLUMINA;Paired;;SRX3462409	Food	Plant	Xenopsylla cheopis	1984				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08162028	SRS2750538			2019-02-11	2018-12-13	YER_AA4354AA	Assembled	96	4	42186	4463728	Yersinia pestis;100.0%	217	21858	YER_DA1432AA_AS
YER_AA4355AA	Yp3682	SRR6366832;ILLUMINA;Paired;;SRX3462408	Food	Plant	Necromys lasiurus	1967				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161882	SRS2750556			2019-02-11	2018-12-13	YER_AA4355AA	Assembled	43	4	36248	4570962	Yersinia pestis;100.0%	249	36930	YER_DA1431AA_AS
YER_AA4356AA	Yp3681	SRR6366833;ILLUMINA;Paired;;SRX3462407	Food	Plant	Xenopsylla	1967				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08161881	SRS2750535			2019-02-11	2018-12-13	YER_AA4356AA	Assembled	63	4	44002	4627724	Yersinia pestis;99.04%	226	33376	YER_DA1430AA_AS
YER_AA4357AA	Yp3958	SRR6366834;ILLUMINA;Paired;;SRX3462406	Food	Plant	Necromys lasiurus	1982				Unresolved								Northern Arizona University			Yersinia pestis			PRJNA421720	SRP126528	SAMN08162023	SRS2750534			2019-02-11	2018-12-13	YER_AA4357AA	Assembled	49	4	40357	4614791	Yersinia pestis;100.0%	229	119494	YER_DA1429AA_AS
