id	SRA_id	SRABioProjectAccession	SRABioSampleAccession	SRAExperimentAccession	SRARunAccession	SRASampleAccession	SRAExperimentName	SRAExperimentStatus	SRAExperimentVersion	SRAIsPublic	SRASampleName	SRAStaticDataAvailable	SRAStudyAcc	SRAStudName	SRATitle	SRAOrganismName	SRAOrganismTaxID	SRAClusterName	SRAInstrumentModel	SRALibraryName	SRALibraryLayout	SRALibrarySelection	SRALibrarySource	SRALibraryStrategy	SRAPlatform	SRATotalBases	SRATotalSize	SRATotalSpots	SRATotalRuns	SRACreateDate	SRAUpdateDate	SRACenterName	SRAContactName	SRALabName	SRASubmitterAccession	SRAComment
1575	8777430	PRJEB29990	SAMEA5818811	ERX3479431	ERR3457636	ERS3607404	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	NAB003.B0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	41784000	17556112	557120	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1576	8777428	PRJEB29990	SAMEA5818811	ERX3479430	ERR3457635	ERS3607404	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	NAB003.B0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	41166000	16704308	548880	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1577	8777427	PRJEB29990	SAMEA5818811	ERX3479429	ERR3457634	ERS3607404	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	NAB003.B0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	41764125	16971733	556855	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1578	8777426	PRJEB29990	SAMEA5818811	ERX3479428	ERR3457633	ERS3607404	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	NAB003.B0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	39667364	16776721	521939	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1579	8777425	PRJEB29990	SAMEA5818811	ERX3479427	ERR3457632	ERS3607404	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	NAB003.B0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	41228556	17403817	542481	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1580	8777424	PRJEB29990	SAMEA5818811	ERX3479426	ERR3457631	ERS3607404	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	NAB003.B0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	37048708	16026511	487483	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1581	8777423	PRJEB29990	SAMEA5818811	ERX3479425	ERR3457630	ERS3607404	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	NAB003.B0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	37937832	16440264	499182	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1582	8777422	PRJEB29990	SAMEA5818810	ERX3479424	ERR3457629	ERS3607403	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	MAN015.A0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	7832700	3584696	104436	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1583	8777421	PRJEB29990	SAMEA5818810	ERX3479423	ERR3457628	ERS3607403	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	MAN015.A0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	8287500	3739702	110500	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1584	8777420	PRJEB29990	SAMEA5818810	ERX3479422	ERR3457627	ERS3607403	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	MAN015.A0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	7416225	3398445	98883	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1585	8777419	PRJEB29990	SAMEA5818810	ERX3479421	ERR3457626	ERS3607403	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	MAN015.A0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	7568925	3463624	100919	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1586	8777417	PRJEB29990	SAMEA5818810	ERX3479420	ERR3457625	ERS3607403	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	MAN015.A0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	8822475	3831225	117633	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1587	8777416	PRJEB29990	SAMEA5818810	ERX3479419	ERR3457624	ERS3607403	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	MAN015.A0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	8991900	3907590	119892	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1588	8777415	PRJEB29990	SAMEA5818810	ERX3479418	ERR3457623	ERS3607403	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	MAN015.A0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	9023775	3801512	120317	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1589	8777414	PRJEB29990	SAMEA5818810	ERX3479417	ERR3457622	ERS3607403	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	MAN015.A0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	9186750	3874450	122490	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1590	8777413	PRJEB29990	SAMEA5818810	ERX3479416	ERR3457621	ERS3607403	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	MAN015.A0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	8494748	3742580	111773	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1591	8777412	PRJEB29990	SAMEA5818810	ERX3479415	ERR3457620	ERS3607403	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	MAN015.A0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	8953484	3921973	117809	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1592	8777410	PRJEB29990	SAMEA5818810	ERX3479414	ERR3457619	ERS3607403	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	MAN015.A0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	7905596	3553564	104021	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1593	8777409	PRJEB29990	SAMEA5818810	ERX3479413	ERR3457618	ERS3607403	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	MAN015.A0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	8115432	3649542	106782	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1594	8777408	PRJEB29990	SAMEA5818809	ERX3479412	ERR3457617	ERS3607402	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	MAN008.B0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	49311225	21506545	657483	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1595	8777407	PRJEB29990	SAMEA5818809	ERX3479411	ERR3457616	ERS3607402	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	MAN008.B0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	51633750	22228267	688450	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1596	8777403	PRJEB29990	SAMEA5818809	ERX3479410	ERR3457615	ERS3607402	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	MAN008.B0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	46405800	20322874	618744	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1597	8777402	PRJEB29990	SAMEA5818809	ERX3479409	ERR3457614	ERS3607402	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	MAN008.B0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	47552250	20815619	634030	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1598	8777401	PRJEB29990	SAMEA5818809	ERX3479408	ERR3457613	ERS3607402	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	MAN008.B0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	55477875	23051709	739705	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1599	8777400	PRJEB29990	SAMEA5818809	ERX3479407	ERR3457612	ERS3607402	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	MAN008.B0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	55883175	23284378	745109	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1600	8777399	PRJEB29990	SAMEA5818809	ERX3479406	ERR3457611	ERS3607402	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	MAN008.B0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	54957975	22111724	732773	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1601	8777398	PRJEB29990	SAMEA5818809	ERX3479405	ERR3457610	ERS3607402	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	MAN008.B0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	55761000	22453083	743480	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1602	8777397	PRJEB29990	SAMEA5818809	ERX3479404	ERR3457609	ERS3607402	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	MAN008.B0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	53351164	22365491	701989	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1603	8777396	PRJEB29990	SAMEA5818809	ERX3479403	ERR3457608	ERS3607402	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	MAN008.B0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	55730420	23301944	733295	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1604	8777395	PRJEB29990	SAMEA5818809	ERX3479402	ERR3457607	ERS3607402	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	MAN008.B0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	49812756	21390837	655431	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1605	8777394	PRJEB29990	SAMEA5818809	ERX3479401	ERR3457606	ERS3607402	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	MAN008.B0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	51287688	22054716	674838	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1606	8777392	PRJEB29990	SAMEA5818808	ERX3479400	ERR3457605	ERS3607401	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	LBG002.A0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	34460100	15245910	459468	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1607	8777391	PRJEB29990	SAMEA5818808	ERX3479399	ERR3457604	ERS3607401	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	LBG002.A0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	36100650	15762639	481342	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1608	8777389	PRJEB29990	SAMEA5818808	ERX3479398	ERR3457603	ERS3607401	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	LBG002.A0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	32449275	14380826	432657	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
1609	8777388	PRJEB29990	SAMEA5818808	ERX3479397	ERR3457602	ERS3607401	NextSeq 500 sequencing	public	1	true		true	ERP112351	Phylogeography of the second plague pandemic revealed through analysis of historical Y. pestis genomes	NextSeq 500 sequencing	None	632	public	Illumina NextSeq 500	LBG002.A0101	SINGLE	RANDOM	GENOMIC	Targeted-Capture	ILLUMINA	33012900	14636637	440172	1	2019/08/06	2019/08/06	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA2054955	None
