id	Assembly_id	AssemblyAccession	AssemblyBioSampleAccession	AssemblyBioSampleID	AssemblyGenbankBioprojectAccession	AssemblyGenbankID	AssemblyRefseqBioprojectAccession	AssemblyRefSeqCategory	AssemblyRefSeqID	AssemblyWGSAccession	AssemblyInfraspecies	AssemblyIsolate	AssemblyOrganism	AssemblySpeciesTaxonomicID	AssemblySpeciesName	AssemblyTaxonomicID	AssemblyName	AssemblyStatus	AssemblyType	AssemblyCoverage	AssemblyChromosomes	AssemblyContigCount	AssemblyContigN50	AssemblyContigL50	AssemblyNonChromosomalReplicons	AssemblyReplicons	AssemblyScaffolds	AssemblyScaffoldN50	AssemblyScaffoldL50	AssemblyTotalLength	AssemblyUngappedLength	AssemblySubmitterOrganization	AssemblySubmissionDate	AssemblyReleaseDate	AssemblyFTPAssemblyReport	AssemblyFTPGenbank	AssemblyFTPRefSeq	AssemblyFTPStatsReport	AssemblyComment
414	251581	GCF_000834985.1	SAMN03202985	3202985	PRJNA224116	1527418	PRJNA224116	na	1580768	None	Pestoides G	None	Yersinia pestis Pestoides G (enterobacteria)	632	Yersinia pestis	649716	ASM83498v1	Complete Genome	haploid	586	1	3	4529728	1	2	3	0	4529728	1	4738142	4738142	Los Alamos National Laboratory	2015/02/09 00:00	2015/02/09 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/985/GCF_000834985.1_ASM83498v1/GCF_000834985.1_ASM83498v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/834/985/GCA_000834985.1_ASM83498v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/985/GCF_000834985.1_ASM83498v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/985/GCF_000834985.1_ASM83498v1/GCF_000834985.1_ASM83498v1_assembly_stats.txt	None
415	251551	GCF_000834925.1	SAMN03218157	3218157	PRJNA224116	1527358	PRJNA224116	na	1580688	None	Pestoides B	None	Yersinia pestis str. Pestoides B (enterobacteria)	632	Yersinia pestis	748678	ASM83492v1	Complete Genome	haploid	386	1	4	4607660	1	3	4	0	4607660	1	4794427	4794427	Los Alamos National Laboratory	2015/02/09 00:00	2015/02/09 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/925/GCF_000834925.1_ASM83492v1/GCF_000834925.1_ASM83492v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/834/925/GCA_000834925.1_ASM83492v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/925/GCF_000834925.1_ASM83492v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/925/GCF_000834925.1_ASM83492v1/GCF_000834925.1_ASM83492v1_assembly_stats.txt	None
416	251541	GCF_000834905.1	SAMN03216587	3216587	PRJNA224116	1527338	PRJNA224116	na	1580828	None	Java9	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM83490v1	Chromosome	haploid	590	1	5	4672688	1	4	5	0	4672688	1	4830559	4829759	Los Alamos National Laboratory	2015/02/09 00:00	2015/02/09 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/905/GCF_000834905.1_ASM83490v1/GCF_000834905.1_ASM83490v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/834/905/GCA_000834905.1_ASM83490v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/905/GCF_000834905.1_ASM83490v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/905/GCF_000834905.1_ASM83490v1/GCF_000834905.1_ASM83490v1_assembly_stats.txt	None
417	251531	GCF_000834885.1	SAMN03216612	3216612	PRJNA224116	1527318	PRJNA224116	na	1580748	None	Nicholisk 41	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM83488v1	Complete Genome	haploid	534	1	4	4523033	1	3	4	0	4523033	1	4700481	4700481	Los Alamos National Laboratory	2015/02/09 00:00	2015/02/09 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/885/GCF_000834885.1_ASM83488v1/GCF_000834885.1_ASM83488v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/834/885/GCA_000834885.1_ASM83488v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/885/GCF_000834885.1_ASM83488v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/885/GCF_000834885.1_ASM83488v1/GCF_000834885.1_ASM83488v1_assembly_stats.txt	None
418	251511	GCF_000834845.1	SAMN03177051	3177051	PRJNA224116	1527278	PRJNA224116	na	1580708	None	Angola	None	Yersinia pestis Angola (enterobacteria)	632	Yersinia pestis	349746	ASM83484v1	Complete Genome	haploid	367	1	4	4501786	1	3	4	0	4501786	1	4674610	4674610	Los Alamos National Laboratory	2015/02/09 00:00	2015/02/09 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/845/GCF_000834845.1_ASM83484v1/GCF_000834845.1_ASM83484v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/834/845/GCA_000834845.1_ASM83484v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/845/GCF_000834845.1_ASM83484v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/845/GCF_000834845.1_ASM83484v1/GCF_000834845.1_ASM83484v1_assembly_stats.txt	None
419	251501	GCF_000834825.1	SAMN03174669	3174669	PRJNA224116	1527258	PRJNA224116	na	1580668	None	Antiqua	None	Yersinia pestis Antiqua (enterobacteria)	632	Yersinia pestis	360102	ASM83482v1	Complete Genome	haploid	477	1	4	4708024	1	3	4	0	4708024	1	4884396	4884396	Los Alamos National Laboratory	2015/02/09 00:00	2015/02/09 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/825/GCF_000834825.1_ASM83482v1/GCF_000834825.1_ASM83482v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/834/825/GCA_000834825.1_ASM83482v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/825/GCF_000834825.1_ASM83482v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/825/GCF_000834825.1_ASM83482v1/GCF_000834825.1_ASM83482v1_assembly_stats.txt	None
420	251481	GCF_000834775.1	SAMN03161124	3161124	PRJNA224116	1527208	PRJNA224116	na	1580648	None	Dodson	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM83477v1	Complete Genome	haploid	522	1	3	4654228	1	2	3	0	4654228	1	4777968	4777968	Los Alamos National Laboratory	2015/02/09 00:00	2015/02/09 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/775/GCF_000834775.1_ASM83477v1/GCF_000834775.1_ASM83477v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/834/775/GCA_000834775.1_ASM83477v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/775/GCF_000834775.1_ASM83477v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/775/GCF_000834775.1_ASM83477v1/GCF_000834775.1_ASM83477v1_assembly_stats.txt	None
421	251471	GCF_000834755.1	SAMN03074123	3074123	PRJNA224116	1527188	PRJNA224116	na	1580788	None	A1122	None	Yersinia pestis A1122 (enterobacteria)	632	Yersinia pestis	1035377	ASM83475v1	Complete Genome	haploid	0	1	3	4569625	1	2	3	0	4569625	1	4674565	4674565	Los Alamos National Laboratory	2015/02/09 00:00	2015/02/09 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/755/GCF_000834755.1_ASM83475v1/GCF_000834755.1_ASM83475v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/834/755/GCA_000834755.1_ASM83475v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/755/GCF_000834755.1_ASM83475v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/755/GCF_000834755.1_ASM83475v1/GCF_000834755.1_ASM83475v1_assembly_stats.txt	None
422	251341	GCF_000834495.1	SAMN03145064	3145064	PRJNA224116	1526908	PRJNA224116	na	1529348	None	El Dorado	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM83449v1	Complete Genome	haploid	688	1	4	4662886	1	3	4	0	4662886	1	4838262	4838262	Los Alamos National Laboratory	2015/02/09 00:00	2015/02/09 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/495/GCF_000834495.1_ASM83449v1/GCF_000834495.1_ASM83449v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/834/495/GCA_000834495.1_ASM83449v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/495/GCF_000834495.1_ASM83449v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/495/GCF_000834495.1_ASM83449v1/GCF_000834495.1_ASM83449v1_assembly_stats.txt	None
423	251261	GCF_000834335.1	SAMN03120838	3120838	PRJNA224116	1526748	PRJNA224116	na	1529388	None	Shasta	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM83433v1	Complete Genome	haploid	562	1	4	4659530	1	3	4	0	4659530	1	4835409	4835409	Los Alamos National Laboratory	2015/02/09 00:00	2015/02/09 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/335/GCF_000834335.1_ASM83433v1/GCF_000834335.1_ASM83433v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/834/335/GCA_000834335.1_ASM83433v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/335/GCF_000834335.1_ASM83433v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/335/GCF_000834335.1_ASM83433v1/GCF_000834335.1_ASM83433v1_assembly_stats.txt	None
424	251251	GCF_000834315.1	SAMN03121016	3121016	PRJNA224116	1526728	PRJNA224116	na	1529428	None	Pestoides F	None	Yersinia pestis Pestoides F (enterobacteria)	632	Yersinia pestis	386656	ASM83431v1	Complete Genome	haploid	723	1	3	4519828	1	2	3	0	4519828	1	4728318	4728318	Los Alamos National Laboratory	2015/02/09 00:00	2015/02/09 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/315/GCF_000834315.1_ASM83431v1/GCF_000834315.1_ASM83431v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/834/315/GCA_000834315.1_ASM83431v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/315/GCF_000834315.1_ASM83431v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/315/GCF_000834315.1_ASM83431v1/GCF_000834315.1_ASM83431v1_assembly_stats.txt	None
425	251231	GCF_000834275.1	SAMN02769655	2769655	PRJNA224116	1526688	PRJNA224116	na	1529488	None	Harbin35	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM83427v1	Complete Genome	haploid	366	1	4	4531804	1	3	4	0	4531804	1	4709246	4709246	Los Alamos National Laboratory	2015/02/09 00:00	2015/02/09 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/275/GCF_000834275.1_ASM83427v1/GCF_000834275.1_ASM83427v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/834/275/GCA_000834275.1_ASM83427v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/275/GCF_000834275.1_ASM83427v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/275/GCF_000834275.1_ASM83427v1/GCF_000834275.1_ASM83427v1_assembly_stats.txt	None
426	251211	GCF_000834235.1	SAMN03074081	3074081	PRJNA224116	1526648	PRJNA224116	na	1529508	None	PBM19	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM83423v1	Complete Genome	haploid	626	1	4	4685423	1	3	4	0	4685423	1	4861517	4861517	Los Alamos National Laboratory	2015/02/09 00:00	2015/02/09 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/235/GCF_000834235.1_ASM83423v1/GCF_000834235.1_ASM83423v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/834/235/GCA_000834235.1_ASM83423v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/235/GCF_000834235.1_ASM83423v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/834/235/GCF_000834235.1_ASM83423v1/GCF_000834235.1_ASM83423v1_assembly_stats.txt	None
427	231328	GCF_000182705.1	SAMN02404405	2404405	PRJNA224116	231308	PRJNA224116	na	231328	ADDC01	KIM D27	None	Yersinia pestis KIM D27 (enterobacteria)	632	Yersinia pestis	687916	ASM18270v1	Scaffold	haploid	33	0	9	4501057	1	3	3	1	4501057	1	4681648	4681648	J. Craig Venter Institute	2009/12/08 00:00	2009/12/08 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/705/GCF_000182705.1_ASM18270v1/GCF_000182705.1_ASM18270v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/182/705/GCA_000182705.1_ASM18270v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/705/GCF_000182705.1_ASM18270v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/705/GCF_000182705.1_ASM18270v1/GCF_000182705.1_ASM18270v1_assembly_stats.txt	None
428	231048	GCF_000182545.1	SAMN02403944	2403944	PRJNA224116	231028	PRJNA224116	na	231048	ACNT01	Pestoides A	None	Yersinia pestis Pestoides A (enterobacteria)	632	Yersinia pestis	545431	ASM18254v1	Scaffold	haploid	0	0	37	207343	7	3	3	34	207343	7	4750606	4750606	ERIC (Enteropathogen Resource Integration Center)	2009/05/08 00:00	2009/05/08 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/545/GCF_000182545.1_ASM18254v1/GCF_000182545.1_ASM18254v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/182/545/GCA_000182545.1_ASM18254v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/545/GCF_000182545.1_ASM18254v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/545/GCF_000182545.1_ASM18254v1/GCF_000182545.1_ASM18254v1_assembly_stats.txt	None
429	231008	GCF_000182525.1	SAMN02403943	2403943	PRJNA224116	230988	PRJNA224116	na	231008	ACNS01	PEXU2	None	Yersinia pestis biovar Orientalis str. PEXU2 (enterobacteria)	632	Yersinia pestis	547046	ASM18252v1	Scaffold	haploid	0	0	12	626879	3	2	2	3	3933583	1	4770886	4770663	Enteropathogen Resource Integration Center (ERIC)	2009/05/08 00:00	2009/05/08 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/525/GCF_000182525.1_ASM18252v1/GCF_000182525.1_ASM18252v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/182/525/GCA_000182525.1_ASM18252v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/525/GCF_000182525.1_ASM18252v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/525/GCF_000182525.1_ASM18252v1/GCF_000182525.1_ASM18252v1_assembly_stats.txt	None
430	230968	GCF_000182505.1	SAMN02403942	2403942	PRJNA224116	230948	PRJNA224116	na	230968	ACNR01	India 195	None	Yersinia pestis biovar Orientalis str. India 195 (enterobacteria)	632	Yersinia pestis	547047	ASM18250v1	Scaffold	haploid	0	0	41	373283	5	3	3	27	387666	5	4719608	4719328	ERIC (Enteropathogen Resource Integration Center)	2009/05/08 00:00	2009/05/08 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/505/GCF_000182505.1_ASM18250v1/GCF_000182505.1_ASM18250v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/182/505/GCA_000182505.1_ASM18250v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/505/GCF_000182505.1_ASM18250v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/505/GCF_000182505.1_ASM18250v1/GCF_000182505.1_ASM18250v1_assembly_stats.txt	None
431	230928	GCF_000182485.1	SAMN02403941	2403941	PRJNA224116	230908	PRJNA224116	na	230928	ACNQ01	Nepal516	A	Yersinia pestis Nepal516 (enterobacteria)	632	Yersinia pestis	377628	ASM18248v1	Scaffold	haploid	0	0	31	463061	4	2	2	19	620911	3	4629080	4628826	ERIC (Enteropathogen Resource Integration Center)	2009/05/08 00:00	2009/05/08 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/485/GCF_000182485.1_ASM18248v1/GCF_000182485.1_ASM18248v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/182/485/GCA_000182485.1_ASM18248v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/485/GCF_000182485.1_ASM18248v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/485/GCF_000182485.1_ASM18248v1/GCF_000182485.1_ASM18248v1_assembly_stats.txt	None
432	229158	GCF_000181455.1	SAMN02403940	2403940	PRJNA18241	229138	None	na	229158	ABCD01	CA88-4125	None	Yersinia pestis CA88-4125 (enterobacteria)	632	Yersinia pestis	412420	ASM18145v1	Scaffold	haploid	0	0	8	1267303	2	1	1	7	1267303	2	4658875	4658875	ERIC	2007/06/21 00:00	2007/06/21 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/181/455/GCF_000181455.1_ASM18145v1/GCF_000181455.1_ASM18145v1_assembly_report.txt	None	None	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/181/455/GCF_000181455.1_ASM18145v1/GCF_000181455.1_ASM18145v1_assembly_stats.txt	None
433	215271	GCF_000763075.1	SAMN02911891	2911891	PRJNA224116	1341678	PRJNA224116	na	1360988	JPOP01	RND81	None	Vibrio cholerae (g-proteobacteria)	666	Vibrio cholerae	666	ASM76307v1	Contig	haploid	30	0	451	20491	60	0	0	451	20491	60	3956193	3956193	Federal Service on Customers Rights Protection and Human Well-Being Surveillance, Rostov Research Institute for Plague Control	2014/10/03 00:00	2014/10/03 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/763/075/GCF_000763075.1_ASM76307v1/GCF_000763075.1_ASM76307v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/763/075/GCA_000763075.1_ASM76307v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/763/075/GCF_000763075.1_ASM76307v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/763/075/GCF_000763075.1_ASM76307v1/GCF_000763075.1_ASM76307v1_assembly_stats.txt	None
434	211161	GCF_000754785.1	SAMN02923783	2923783	PRJNA224116	1203628	PRJNA224116	na	1349858	JPMB01	Colorado 92	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	YAU	Scaffold	haploid	136	0	59	147185	11	0	0	7	1060995	2	4719680	4714480	Los Alamos National Laboratory	2014/09/16 00:00	2014/09/16 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/754/785/GCF_000754785.1_YAU/GCF_000754785.1_YAU_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/754/785/GCA_000754785.1_YAU	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/754/785/GCF_000754785.1_YAU	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/754/785/GCF_000754785.1_YAU/GCF_000754785.1_YAU_assembly_stats.txt	None
435	208978	GCF_000170275.1	SAMN02404399	2404399	PRJNA224116	208958	PRJNA224116	na	208978	ABAT01	F1991016	None	Yersinia pestis biovar Orientalis str. F1991016 (enterobacteria)	632	Yersinia pestis	404214	ASM17027v1	Contig	haploid	0	0	107	168397	9	0	0	107	168397	9	4892085	4892085	TIGR	2007/05/16 00:00	2007/05/16 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/170/275/GCF_000170275.1_ASM17027v1/GCF_000170275.1_ASM17027v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/170/275/GCA_000170275.1_ASM17027v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/170/275/GCF_000170275.1_ASM17027v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/170/275/GCF_000170275.1_ASM17027v1/GCF_000170275.1_ASM17027v1_assembly_stats.txt	None
436	207838	GCF_000169695.1	SAMN02404400	2404400	PRJNA224116	207818	PRJNA224116	na	207838	AAYV01	E1979001	None	Yersinia pestis biovar Antiqua str. E1979001 (enterobacteria)	632	Yersinia pestis	360099	ASM16969v1	Contig	haploid	0	0	75	257972	6	0	0	75	257972	6	4847813	4847813	TIGR	2007/03/26 00:00	2007/03/26 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/695/GCF_000169695.1_ASM16969v1/GCF_000169695.1_ASM16969v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/169/695/GCA_000169695.1_ASM16969v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/695/GCF_000169695.1_ASM16969v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/695/GCF_000169695.1_ASM16969v1/GCF_000169695.1_ASM16969v1_assembly_stats.txt	None
437	207798	GCF_000169675.1	SAMN02404401	2404401	PRJNA224116	207778	PRJNA224116	na	207798	AAYU01	B42003004	None	Yersinia pestis biovar Antiqua str. B42003004 (enterobacteria)	632	Yersinia pestis	404215	ASM16967v1	Contig	haploid	0	0	69	435523	4	0	0	69	435523	4	4841690	4841690	TIGR	2007/03/26 00:00	2007/03/26 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/675/GCF_000169675.1_ASM16967v1/GCF_000169675.1_ASM16967v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/169/675/GCA_000169675.1_ASM16967v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/675/GCF_000169675.1_ASM16967v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/675/GCF_000169675.1_ASM16967v1/GCF_000169675.1_ASM16967v1_assembly_stats.txt	None
438	207758	GCF_000169655.1	SAMN02404402	2404402	PRJNA224116	207738	PRJNA224116	na	207758	AAYT01	K1973002	None	Yersinia pestis biovar Mediaevalis str. K1973002 (enterobacteria)	632	Yersinia pestis	404216	ASM16965v1	Contig	haploid	0	0	73	234583	5	0	0	73	234583	5	4720694	4720694	TIGR	2007/03/26 00:00	2007/03/26 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/655/GCF_000169655.1_ASM16965v1/GCF_000169655.1_ASM16965v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/169/655/GCA_000169655.1_ASM16965v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/655/GCF_000169655.1_ASM16965v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/655/GCF_000169655.1_ASM16965v1/GCF_000169655.1_ASM16965v1_assembly_stats.txt	None
439	207718	GCF_000169635.1	SAMN02404403	2404403	PRJNA224116	207698	PRJNA224116	na	207718	AAYS01	MG05-1020	None	Yersinia pestis biovar Orientalis str. MG05-1020 (enterobacteria)	632	Yersinia pestis	404217	ASM16963v1	Contig	haploid	0	0	80	392214	5	0	0	80	392214	5	4977609	4977609	TIGR	2007/03/26 00:00	2007/03/26 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/635/GCF_000169635.1_ASM16963v1/GCF_000169635.1_ASM16963v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/169/635/GCA_000169635.1_ASM16963v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/635/GCF_000169635.1_ASM16963v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/635/GCF_000169635.1_ASM16963v1/GCF_000169635.1_ASM16963v1_assembly_stats.txt	None
440	207678	GCF_000169615.1	SAMN02404404	2404404	PRJNA224116	207658	PRJNA224116	na	207678	AAYR01	UG05-0454	None	Yersinia pestis biovar Antiqua str. UG05-0454 (enterobacteria)	632	Yersinia pestis	404218	ASM16961v1	Contig	haploid	0	0	98	307745	4	0	0	98	307745	4	4838246	4838246	TIGR	2007/03/26 00:00	2007/03/26 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/615/GCF_000169615.1_ASM16961v1/GCF_000169615.1_ASM16961v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/169/615/GCA_000169615.1_ASM16961v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/615/GCF_000169615.1_ASM16961v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/615/GCF_000169615.1_ASM16961v1/GCF_000169615.1_ASM16961v1_assembly_stats.txt	None
441	206138	GCF_000168835.1	SAMN02404406	2404406	PRJNA224116	206118	PRJNA224116	na	206138	AAUB01	FV-1	None	Yersinia pestis FV-1 (enterobacteria)	632	Yersinia pestis	375450	ASM16883v1	Contig	haploid	0	0	400	17036	80	0	0	400	17036	80	4472646	4472646	TGen	2006/10/13 00:00	2006/10/13 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/168/835/GCF_000168835.1_ASM16883v1/GCF_000168835.1_ASM16883v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/168/835/GCA_000168835.1_ASM16883v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/168/835/GCF_000168835.1_ASM16883v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/168/835/GCF_000168835.1_ASM16883v1/GCF_000168835.1_ASM16883v1_assembly_stats.txt	None
442	204998	GCF_000168235.1	SAMN02404398	2404398	PRJNA16376	204978	None	na	204998	AAOS02	IP275	None	Yersinia pestis biovar Orientalis str. IP275 (enterobacteria)	632	Yersinia pestis	373665	ASM16823v1	Contig	haploid	0	0	101	196911	11	0	0	101	196911	11	5139152	5139152	TIGR	2008/01/17 00:00	2008/01/17 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/168/235/GCF_000168235.1_ASM16823v1/GCF_000168235.1_ASM16823v1_assembly_report.txt	None	None	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/168/235/GCF_000168235.1_ASM16823v1/GCF_000168235.1_ASM16823v1_assembly_stats.txt	None
